Order_Date,Category,Customer_ID,Revenue
2023-07-06,Furniture,CUST-0183,329.94
2022-03-27,Furniture,CUST-0456,181.64
2022-12-02,Technology,CUST-0245,122.05
2023-04-30,Furniture,CUST-0223,237.9
2023-03-10,Office Supplies,CUST-0281,481.23
2023-02-21,Office Supplies,CUST-0174,166.93
2023-03-21,Office Supplies,CUST-0338,280.5
2023-09-23,Technology,CUST-0057,63.37
2023-03-10,Furniture,CUST-0055,275.3
2023-03-14,Technology,CUST-0321,398.61
2023-06-01,Office Supplies,CUST-0202,420.82
2022-05-21,Technology,CUST-0198,123.92
2022-10-08,Office Supplies,CUST-0431,197.44
2022-03-27,Office Supplies,CUST-0021,325.64
2023-01-16,Furniture,CUST-0260,319.97
2022-03-11,Technology,CUST-0313,225.28
2023-04-26,Furniture,CUST-0024,686.45
2022-11-21,Furniture,CUST-0348,128.31
2022-01-18,Furniture,CUST-0355,134.56
2023-02-06,Office Supplies,CUST-0056,47.52
2022-02-28,Furniture,CUST-0353,123.98
2023-06-14,Office Supplies,CUST-0167,233.23
2023-07-20,Office Supplies,CUST-0350,21.47
2023-08-19,Office Supplies,CUST-0388,66.31
2023-12-04,Office Supplies,CUST-0387,561.72
2023-12-19,Office Supplies,CUST-0291,368.88
2023-11-06,Furniture,CUST-0440,271.77
2022-05-24,Furniture,CUST-0301,440.77
2022-10-25,Office Supplies,CUST-0271,207.2
2022-08-22,Office Supplies,CUST-0333,464.62
2023-05-06,Furniture,CUST-0378,27.26
2022-12-30,Furniture,CUST-0146,348.86
2023-10-09,Technology,CUST-0003,40.38
2022-04-20,Furniture,CUST-0368,558.16
2022-06-15,Technology,CUST-0474,64.86
2022-04-02,Office Supplies,CUST-0205,131.66
2022-04-11,Office Supplies,CUST-0368,300.04
2022-06-12,Office Supplies,CUST-0035,281.37
2023-06-17,Technology,CUST-0490,349.05
2022-12-05,Furniture,CUST-0333,119.88
2023-02-13,Technology,CUST-0092,195.62
2022-08-23,Office Supplies,CUST-0139,117.26
2022-04-06,Technology,CUST-0026,208.25
2022-08-23,Office Supplies,CUST-0358,485.61
2022-02-20,Office Supplies,CUST-0067,381.19
2023-10-29,Office Supplies,CUST-0168,267.29
2023-09-13,Technology,CUST-0079,143.65
2023-03-15,Furniture,CUST-0205,30.52
2022-05-31,Office Supplies,CUST-0182,421.64
2023-03-09,Furniture,CUST-0440,258.14
2022-11-07,Office Supplies,CUST-0258,82.63
2023-10-28,Office Supplies,CUST-0038,211.58
2023-04-23,Furniture,CUST-0190,390.75
2023-06-20,Furniture,CUST-0324,317.29
2022-04-25,Furniture,CUST-0259,224.8
2022-10-26,Technology,CUST-0049,218.1
2023-04-08,Technology,CUST-0197,230.19
2022-04-01,Office Supplies,CUST-0032,518.88
2023-11-06,Furniture,CUST-0264,155.05
2023-07-07,Office Supplies,CUST-0149,87.83
2023-04-27,Office Supplies,CUST-0435,70.74
2022-09-06,Technology,CUST-0153,388.35
2022-06-03,Furniture,CUST-0279,430.5
2022-10-03,Furniture,CUST-0088,143.08
2022-08-29,Office Supplies,CUST-0163,225.91
2022-05-08,Technology,CUST-0450,117.26
2022-08-22,Office Supplies,CUST-0131,360.36
2022-01-29,Office Supplies,CUST-0371,448.38
2023-04-01,Technology,CUST-0395,151.26
2023-04-11,Office Supplies,CUST-0249,228.82
2022-03-23,Furniture,CUST-0486,165.63
2022-01-12,Furniture,CUST-0449,140.26
2023-08-30,Furniture,CUST-0456,631.06
2023-05-17,Furniture,CUST-0025,290.82
2023-08-27,Office Supplies,CUST-0326,242.6
2022-05-13,Office Supplies,CUST-0476,59.79
2023-08-01,Office Supplies,CUST-0049,130.73
2022-03-16,Office Supplies,CUST-0282,300.7
2022-11-15,Technology,CUST-0470,589.78
2022-02-11,Office Supplies,CUST-0215,269.04
2022-09-22,Technology,CUST-0457,428.24
2022-04-05,Technology,CUST-0336,469.53
2022-03-18,Office Supplies,CUST-0254,75.03
2022-03-15,Furniture,CUST-0254,229.24
2022-11-28,Office Supplies,CUST-0072,187.95
2022-09-02,Office Supplies,CUST-0016,289.7
2022-02-11,Office Supplies,CUST-0278,447.61
2023-02-07,Furniture,CUST-0409,96.15
2023-02-11,Office Supplies,CUST-0139,104.92
2022-03-02,Furniture,CUST-0354,155.81
2022-09-15,Office Supplies,CUST-0446,528.74
2022-09-10,Technology,CUST-0150,78.9
2022-07-27,Furniture,CUST-0234,137.65
2023-01-13,Furniture,CUST-0379,185.63
2023-01-02,Furniture,CUST-0307,77.95
2023-01-11,Technology,CUST-0099,306.62
2023-08-05,Office Supplies,CUST-0272,106.45
2022-10-24,Technology,CUST-0222,958.81
2023-11-26,Technology,CUST-0318,55.6
2022-10-09,Office Supplies,CUST-0311,159.53
2023-10-08,Technology,CUST-0481,139.32
2022-05-02,Office Supplies,CUST-0287,121.21
2022-09-30,Office Supplies,CUST-0210,129.8
2023-12-29,Office Supplies,CUST-0416,62.48
2023-04-25,Furniture,CUST-0035,507.37
2023-05-28,Furniture,CUST-0034,133.59
2023-10-02,Furniture,CUST-0312,101.01
2023-12-24,Office Supplies,CUST-0268,497.14
2022-11-13,Technology,CUST-0438,132.26
2023-04-19,Office Supplies,CUST-0234,113.13
2022-03-27,Office Supplies,CUST-0180,166.72
2023-08-28,Furniture,CUST-0352,51.63
2022-02-28,Technology,CUST-0446,79.43
2023-09-18,Office Supplies,CUST-0322,265.1
2023-07-20,Office Supplies,CUST-0387,275.93
2023-11-23,Technology,CUST-0412,414.61
2023-10-09,Office Supplies,CUST-0128,162.63
2023-09-30,Furniture,CUST-0058,373.02
2022-12-23,Office Supplies,CUST-0327,36.97
2023-09-26,Furniture,CUST-0455,80.63
2023-10-11,Office Supplies,CUST-0418,277.9
2022-09-22,Furniture,CUST-0019,373.29
2023-12-17,Technology,CUST-0298,33.39
2022-09-12,Office Supplies,CUST-0020,138.18
2022-05-20,Technology,CUST-0381,232.99
2022-06-27,Technology,CUST-0359,669.9
2022-01-05,Furniture,CUST-0300,287.83
2023-10-28,Furniture,CUST-0146,465.55
2022-09-09,Furniture,CUST-0311,128.53
2022-04-04,Furniture,CUST-0437,77.18
2023-05-07,Office Supplies,CUST-0040,583.95
2023-02-02,Furniture,CUST-0170,164.94
2023-05-26,Furniture,CUST-0472,74.22
2023-11-16,Furniture,CUST-0247,291.93
2023-08-09,Office Supplies,CUST-0268,189.1
2022-08-23,Technology,CUST-0157,158.63
2022-05-14,Office Supplies,CUST-0388,240.41
2022-06-15,Technology,CUST-0337,92.3
2022-11-04,Office Supplies,CUST-0185,244.67
2022-04-09,Office Supplies,CUST-0098,131.61
2022-03-13,Office Supplies,CUST-0077,119.84
2023-01-06,Furniture,CUST-0177,190.9
2022-07-11,Furniture,CUST-0364,35.24
2022-05-15,Technology,CUST-0280,325.3
2022-08-09,Technology,CUST-0191,389.24
2023-03-14,Technology,CUST-0045,142.82
2023-10-08,Furniture,CUST-0053,396.24
2023-05-07,Office Supplies,CUST-0385,336.64
2022-09-09,Office Supplies,CUST-0363,343.54
2022-05-11,Office Supplies,CUST-0468,97.53
2023-09-27,Technology,CUST-0168,105.17
2022-01-05,Furniture,CUST-0208,160.22
2022-01-08,Furniture,CUST-0032,151.93
2023-12-19,Furniture,CUST-0228,205.37
2022-11-14,Technology,CUST-0045,182.45
2022-08-22,Furniture,CUST-0494,75.57
2023-12-20,Furniture,CUST-0383,100.76
2022-05-21,Technology,CUST-0056,99.8
2023-10-18,Office Supplies,CUST-0215,315.06
2023-07-06,Furniture,CUST-0270,365.99
2023-01-25,Furniture,CUST-0300,5.45
2022-01-12,Furniture,CUST-0192,265.91
2022-12-19,Technology,CUST-0487,329.8
2023-04-15,Office Supplies,CUST-0009,32.87
2022-11-23,Technology,CUST-0489,103.03
2023-08-11,Furniture,CUST-0061,185.57
2022-06-04,Furniture,CUST-0162,62.1
2022-11-03,Office Supplies,CUST-0438,234.47
2022-09-03,Furniture,CUST-0187,152.99
2023-02-12,Furniture,CUST-0341,240.85
2023-10-13,Technology,CUST-0170,132.08
2023-06-11,Technology,CUST-0179,7.24
2022-04-29,Furniture,CUST-0134,195.21
2023-05-31,Office Supplies,CUST-0149,83.01
2023-10-17,Furniture,CUST-0433,538.48
2023-08-27,Furniture,CUST-0324,363.49
2023-05-01,Technology,CUST-0235,459.0
2023-07-04,Technology,CUST-0143,53.23
2022-05-23,Technology,CUST-0363,42.57
2022-10-04,Furniture,CUST-0298,135.67
2022-01-27,Furniture,CUST-0105,231.74
2022-11-15,Technology,CUST-0057,193.88
2022-09-17,Technology,CUST-0459,407.31
2022-12-02,Office Supplies,CUST-0478,81.53
2022-05-29,Furniture,CUST-0245,88.45
2023-03-29,Furniture,CUST-0156,372.98
2022-09-13,Furniture,CUST-0401,103.22
2023-02-11,Technology,CUST-0105,720.51
2022-09-16,Technology,CUST-0344,225.51
2022-11-27,Office Supplies,CUST-0009,62.67
2023-11-24,Technology,CUST-0279,35.28
2022-11-24,Office Supplies,CUST-0320,111.96
2022-11-26,Technology,CUST-0047,234.6
2023-10-03,Office Supplies,CUST-0147,449.97
2023-06-30,Technology,CUST-0089,201.36
2022-08-19,Office Supplies,CUST-0246,73.49
2022-05-08,Technology,CUST-0291,326.52
2023-12-08,Technology,CUST-0475,545.75
2022-11-29,Office Supplies,CUST-0132,555.88
2023-03-17,Office Supplies,CUST-0120,93.79
2023-10-14,Office Supplies,CUST-0044,181.03
2023-09-12,Office Supplies,CUST-0226,96.3
2023-04-19,Furniture,CUST-0109,18.96
2023-04-12,Office Supplies,CUST-0187,284.15
2023-04-12,Technology,CUST-0266,79.36
2022-11-07,Furniture,CUST-0135,199.82
2023-10-30,Office Supplies,CUST-0087,59.26
2022-11-29,Technology,CUST-0432,38.96
2022-09-17,Office Supplies,CUST-0375,413.33
2022-12-19,Office Supplies,CUST-0296,120.98
2022-11-28,Office Supplies,CUST-0348,174.9
2023-08-21,Office Supplies,CUST-0441,468.67
2023-12-05,Office Supplies,CUST-0222,342.09
2023-09-05,Technology,CUST-0060,351.79
2023-06-29,Furniture,CUST-0476,292.53
2022-10-19,Office Supplies,CUST-0405,413.34
2023-11-15,Technology,CUST-0121,383.62
2023-10-26,Office Supplies,CUST-0188,70.02
2023-04-01,Office Supplies,CUST-0328,163.97
2023-08-13,Office Supplies,CUST-0377,171.4
2023-06-19,Furniture,CUST-0015,81.91
2022-04-25,Furniture,CUST-0308,182.15
2023-05-29,Technology,CUST-0448,566.35
2022-11-30,Technology,CUST-0054,142.79
2023-02-13,Office Supplies,CUST-0423,296.15
2023-06-17,Technology,CUST-0159,302.37
2023-07-12,Office Supplies,CUST-0047,307.26
2023-05-02,Office Supplies,CUST-0342,306.55
2022-09-18,Furniture,CUST-0232,182.38
2023-03-23,Furniture,CUST-0052,89.07
2023-01-27,Furniture,CUST-0106,133.17
2022-11-05,Furniture,CUST-0186,274.74
2023-09-16,Furniture,CUST-0468,108.2
2023-05-28,Furniture,CUST-0221,101.63
2023-07-16,Office Supplies,CUST-0456,363.43
2022-01-14,Technology,CUST-0296,278.09
2023-08-06,Technology,CUST-0078,87.71
2023-06-29,Technology,CUST-0367,400.29
2023-06-20,Technology,CUST-0368,105.04
2022-10-15,Office Supplies,CUST-0198,271.99
2022-11-05,Office Supplies,CUST-0332,322.68
2023-01-08,Technology,CUST-0245,429.75
2023-09-20,Furniture,CUST-0356,287.67
2023-02-06,Furniture,CUST-0170,151.54
2022-05-01,Office Supplies,CUST-0266,191.08
2022-09-22,Technology,CUST-0462,357.29
2022-04-29,Office Supplies,CUST-0447,666.5
2022-02-15,Office Supplies,CUST-0046,439.97
2023-08-20,Office Supplies,CUST-0003,651.66
2023-05-26,Furniture,CUST-0175,136.01
2023-05-02,Technology,CUST-0059,269.09
2023-10-15,Technology,CUST-0109,135.07
2022-04-07,Office Supplies,CUST-0016,183.52
2022-11-16,Furniture,CUST-0418,112.58
2023-07-22,Office Supplies,CUST-0231,211.6
2023-11-04,Furniture,CUST-0311,911.06
2023-10-15,Office Supplies,CUST-0388,306.61
2023-06-26,Office Supplies,CUST-0140,510.19
2022-10-09,Office Supplies,CUST-0311,275.78
2022-04-14,Technology,CUST-0337,254.79
2023-04-25,Office Supplies,CUST-0013,393.54
2022-10-20,Office Supplies,CUST-0166,918.91
2022-03-28,Office Supplies,CUST-0473,54.37
2023-07-29,Furniture,CUST-0306,128.4
2022-02-09,Furniture,CUST-0008,41.97
2023-12-01,Furniture,CUST-0430,87.54
2022-02-09,Furniture,CUST-0179,280.22
2022-12-09,Furniture,CUST-0263,44.72
2023-05-24,Office Supplies,CUST-0170,50.09
2023-05-17,Furniture,CUST-0223,252.07
2023-09-11,Furniture,CUST-0409,320.9
2023-05-11,Office Supplies,CUST-0363,307.92
2023-08-03,Office Supplies,CUST-0321,46.9
2023-05-07,Office Supplies,CUST-0470,113.05
2023-01-27,Office Supplies,CUST-0363,344.54
2022-01-12,Office Supplies,CUST-0078,335.89
2023-08-31,Technology,CUST-0273,740.24
2022-05-12,Office Supplies,CUST-0272,119.03
2023-09-13,Technology,CUST-0397,121.37
2023-04-05,Technology,CUST-0121,213.04
2023-08-05,Office Supplies,CUST-0497,70.48
2022-06-10,Furniture,CUST-0206,153.32
2023-08-18,Furniture,CUST-0269,223.77
2022-12-16,Furniture,CUST-0407,167.28
2023-02-07,Technology,CUST-0087,86.8
2022-07-15,Technology,CUST-0062,212.5
2023-12-12,Office Supplies,CUST-0026,262.67
2022-04-16,Technology,CUST-0464,42.53
2023-10-24,Technology,CUST-0010,29.05
2022-09-22,Furniture,CUST-0026,34.49
2023-04-21,Technology,CUST-0034,169.45
2023-07-20,Office Supplies,CUST-0119,280.64
2023-02-11,Furniture,CUST-0087,313.93
2023-04-21,Technology,CUST-0360,218.28
2023-12-07,Furniture,CUST-0108,251.92
2023-01-06,Office Supplies,CUST-0455,283.13
2022-09-25,Technology,CUST-0255,228.27
2023-01-05,Technology,CUST-0303,262.61
2023-01-24,Office Supplies,CUST-0118,66.6
2023-01-29,Technology,CUST-0111,693.4
2023-09-20,Furniture,CUST-0251,213.45
2023-08-05,Technology,CUST-0099,492.54
2023-10-25,Furniture,CUST-0002,158.35
2023-03-10,Office Supplies,CUST-0103,4.08
2023-09-16,Office Supplies,CUST-0304,21.32
2023-07-21,Technology,CUST-0258,476.78
2023-04-23,Office Supplies,CUST-0429,313.95
2023-07-21,Technology,CUST-0017,570.56
2023-12-01,Office Supplies,CUST-0308,293.97
2023-11-26,Office Supplies,CUST-0285,45.11
2022-12-26,Office Supplies,CUST-0250,142.7
2022-04-12,Office Supplies,CUST-0095,213.36
2022-08-17,Office Supplies,CUST-0322,120.54
2022-12-19,Office Supplies,CUST-0492,296.64
2023-11-13,Furniture,CUST-0217,78.35
2023-02-06,Technology,CUST-0206,591.89
2023-12-01,Office Supplies,CUST-0042,162.76
2023-04-29,Furniture,CUST-0389,246.15
2022-03-03,Furniture,CUST-0229,401.78
2023-03-08,Office Supplies,CUST-0432,783.21
2023-08-08,Office Supplies,CUST-0118,295.67
2022-04-30,Technology,CUST-0069,81.69
2022-03-30,Technology,CUST-0260,275.57
2023-10-14,Office Supplies,CUST-0176,268.82
2023-08-09,Technology,CUST-0455,8.06
2023-08-02,Office Supplies,CUST-0275,254.69
2022-11-21,Office Supplies,CUST-0417,178.06
2023-09-16,Office Supplies,CUST-0291,114.55
2022-06-17,Technology,CUST-0428,229.71
2023-11-25,Office Supplies,CUST-0427,96.6
2023-08-05,Office Supplies,CUST-0219,174.22
2022-06-05,Furniture,CUST-0195,600.44
2023-09-11,Furniture,CUST-0276,198.61
2022-01-13,Technology,CUST-0047,86.2
2023-02-09,Furniture,CUST-0159,2.67
2022-12-13,Furniture,CUST-0124,116.15
2022-04-21,Office Supplies,CUST-0431,308.95
2023-06-23,Technology,CUST-0486,333.78
2022-01-15,Office Supplies,CUST-0266,436.22
2023-06-07,Office Supplies,CUST-0325,286.54
2023-06-10,Furniture,CUST-0072,728.6
2023-07-22,Office Supplies,CUST-0484,246.4
2022-09-30,Furniture,CUST-0326,205.2
2022-11-14,Furniture,CUST-0010,393.06
2023-02-17,Office Supplies,CUST-0044,787.8
2023-02-01,Office Supplies,CUST-0466,123.04
2023-04-09,Technology,CUST-0441,189.51
2023-04-29,Furniture,CUST-0417,202.89
2022-01-27,Office Supplies,CUST-0248,120.74
2023-01-31,Technology,CUST-0263,270.85
2023-10-02,Office Supplies,CUST-0096,90.42
2023-11-24,Office Supplies,CUST-0319,510.34
2023-03-19,Office Supplies,CUST-0308,251.27
2023-08-17,Office Supplies,CUST-0118,166.3
2023-08-05,Technology,CUST-0306,413.15
2022-04-22,Technology,CUST-0347,125.72
2022-07-04,Office Supplies,CUST-0221,234.13
2023-09-14,Office Supplies,CUST-0056,209.15
2023-08-24,Office Supplies,CUST-0131,302.44
2022-05-24,Office Supplies,CUST-0459,268.03
2023-07-21,Furniture,CUST-0156,219.34
2023-10-24,Technology,CUST-0433,655.68
2023-12-24,Office Supplies,CUST-0341,118.55
2022-03-07,Technology,CUST-0416,92.18
2023-11-19,Office Supplies,CUST-0042,183.46
2022-04-20,Technology,CUST-0237,172.82
2022-02-18,Furniture,CUST-0137,27.46
2023-06-03,Technology,CUST-0067,444.15
2022-08-01,Technology,CUST-0101,132.3
2022-12-25,Furniture,CUST-0411,244.79
2023-05-31,Office Supplies,CUST-0176,65.91
2023-12-04,Office Supplies,CUST-0138,145.37
2022-12-16,Furniture,CUST-0405,220.57
2022-11-06,Office Supplies,CUST-0369,121.52
2023-10-09,Office Supplies,CUST-0477,461.85
2023-10-08,Office Supplies,CUST-0133,319.03
2023-04-27,Office Supplies,CUST-0305,111.99
2023-03-20,Furniture,CUST-0057,214.39
2023-07-20,Furniture,CUST-0429,606.83
2022-04-22,Furniture,CUST-0418,323.12
2022-10-06,Technology,CUST-0013,84.49
2022-06-17,Furniture,CUST-0016,444.57
2022-09-10,Furniture,CUST-0409,127.35
2023-05-13,Office Supplies,CUST-0405,374.74
2022-05-12,Office Supplies,CUST-0132,369.4
2022-11-21,Office Supplies,CUST-0023,83.01
2023-08-07,Furniture,CUST-0481,149.22
2022-06-24,Office Supplies,CUST-0476,312.77
2022-06-12,Furniture,CUST-0367,161.78
2022-08-27,Office Supplies,CUST-0006,102.44
2023-03-29,Office Supplies,CUST-0358,299.4
2023-08-17,Technology,CUST-0366,186.62
2022-06-14,Technology,CUST-0399,233.55
2023-11-14,Office Supplies,CUST-0255,102.3
2023-12-22,Office Supplies,CUST-0459,330.61
2023-05-17,Office Supplies,CUST-0490,60.31
2023-07-13,Technology,CUST-0091,92.4
2023-07-10,Furniture,CUST-0357,52.98
2022-02-27,Technology,CUST-0493,108.02
2023-08-10,Office Supplies,CUST-0255,108.47
2022-10-31,Office Supplies,CUST-0467,112.15
2022-09-11,Office Supplies,CUST-0191,87.04
2023-01-10,Furniture,CUST-0106,81.24
2023-01-17,Office Supplies,CUST-0093,466.79
2023-04-13,Office Supplies,CUST-0133,258.54
2022-06-08,Furniture,CUST-0350,242.96
2023-04-19,Office Supplies,CUST-0474,194.3
2023-06-07,Furniture,CUST-0065,456.2
2022-09-29,Office Supplies,CUST-0362,391.64
2022-07-05,Technology,CUST-0464,367.97
2022-06-20,Furniture,CUST-0018,108.75
2022-03-09,Office Supplies,CUST-0040,180.51
2023-08-01,Furniture,CUST-0368,384.17
2022-10-13,Office Supplies,CUST-0318,405.14
2023-09-11,Office Supplies,CUST-0009,527.74
2022-03-02,Office Supplies,CUST-0335,216.34
2023-07-17,Furniture,CUST-0167,372.05
2023-01-10,Furniture,CUST-0193,412.63
2022-12-23,Office Supplies,CUST-0422,38.07
2022-05-01,Technology,CUST-0387,123.84
2023-11-19,Technology,CUST-0379,282.99
2023-07-11,Furniture,CUST-0067,366.44
2023-12-18,Office Supplies,CUST-0424,197.79
2022-07-21,Furniture,CUST-0407,142.04
2022-05-29,Office Supplies,CUST-0035,865.69
2022-12-19,Furniture,CUST-0494,359.21
2022-04-27,Technology,CUST-0175,423.84
2022-02-05,Furniture,CUST-0233,286.31
2023-05-12,Technology,CUST-0429,565.45
2023-04-12,Office Supplies,CUST-0493,31.2
2023-05-22,Furniture,CUST-0021,74.29
2022-03-12,Office Supplies,CUST-0095,166.81
2022-12-03,Furniture,CUST-0398,235.84
2022-08-12,Furniture,CUST-0387,475.8
2022-08-29,Furniture,CUST-0195,419.21
2022-01-03,Technology,CUST-0452,152.66
2023-05-10,Technology,CUST-0373,720.63
2022-05-22,Furniture,CUST-0046,212.09
2022-08-26,Office Supplies,CUST-0061,147.72
2023-10-02,Furniture,CUST-0397,135.23
2022-01-06,Furniture,CUST-0036,232.07
2022-10-12,Office Supplies,CUST-0496,115.25
2023-09-14,Furniture,CUST-0252,132.12
2022-03-01,Office Supplies,CUST-0075,296.47
2023-03-24,Technology,CUST-0390,578.53
2022-11-25,Office Supplies,CUST-0126,129.92
2023-07-04,Furniture,CUST-0172,470.12
2022-07-01,Office Supplies,CUST-0383,210.72
2022-07-18,Technology,CUST-0242,196.88
2022-07-15,Technology,CUST-0467,83.52
2022-09-14,Furniture,CUST-0009,340.89
2023-10-14,Office Supplies,CUST-0399,221.45
2022-09-24,Technology,CUST-0480,297.76
2023-09-21,Office Supplies,CUST-0147,114.18
2022-07-29,Office Supplies,CUST-0103,186.66
2023-03-04,Furniture,CUST-0404,137.28
2022-12-14,Furniture,CUST-0105,143.69
2022-10-28,Office Supplies,CUST-0032,200.28
2023-06-26,Technology,CUST-0316,234.33
2023-11-07,Furniture,CUST-0201,311.24
2023-10-06,Office Supplies,CUST-0217,510.22
2022-08-22,Office Supplies,CUST-0498,248.98
2023-05-19,Technology,CUST-0072,165.27
2022-03-12,Office Supplies,CUST-0067,134.32
2022-08-16,Office Supplies,CUST-0349,352.57
2023-02-07,Technology,CUST-0435,432.14
2022-06-21,Office Supplies,CUST-0449,83.59
2023-12-06,Office Supplies,CUST-0278,608.28
2022-09-26,Technology,CUST-0489,354.86
2023-11-29,Office Supplies,CUST-0106,308.61
2022-03-17,Technology,CUST-0373,145.95
2022-03-12,Technology,CUST-0154,402.11
2022-03-12,Technology,CUST-0079,97.63
2023-09-23,Furniture,CUST-0357,194.42
2022-09-01,Technology,CUST-0103,126.41
2022-03-24,Office Supplies,CUST-0470,96.49
2023-04-06,Office Supplies,CUST-0220,510.61
2023-04-10,Technology,CUST-0102,97.74
2022-11-21,Furniture,CUST-0179,333.81
2022-03-04,Office Supplies,CUST-0304,253.7
2022-11-30,Technology,CUST-0411,392.6
2023-06-24,Technology,CUST-0164,381.65
2023-04-07,Furniture,CUST-0245,170.06
2023-07-23,Furniture,CUST-0144,299.89
2022-02-25,Furniture,CUST-0464,235.66
2022-03-19,Furniture,CUST-0273,97.52
2022-01-15,Office Supplies,CUST-0160,145.82
2023-03-17,Office Supplies,CUST-0227,205.45
2022-12-20,Technology,CUST-0041,108.48
2022-05-08,Technology,CUST-0444,409.93
2023-04-08,Technology,CUST-0473,347.71
2022-12-03,Furniture,CUST-0288,263.12
2022-04-26,Furniture,CUST-0404,98.79
2023-01-21,Office Supplies,CUST-0094,67.02
2022-02-16,Office Supplies,CUST-0362,137.0
2023-03-21,Technology,CUST-0297,80.15
2023-05-08,Technology,CUST-0411,1053.23
2023-09-21,Technology,CUST-0487,90.28
2023-09-18,Furniture,CUST-0427,319.39
2022-06-11,Technology,CUST-0287,283.36
2023-06-15,Office Supplies,CUST-0340,109.05
2023-01-09,Office Supplies,CUST-0416,667.99
2023-07-13,Furniture,CUST-0174,224.63
2023-01-02,Technology,CUST-0380,102.83
2022-01-14,Technology,CUST-0306,41.76
2023-07-02,Furniture,CUST-0496,143.34
2023-09-27,Technology,CUST-0494,213.56
2023-07-14,Technology,CUST-0022,159.9
2023-04-01,Office Supplies,CUST-0418,152.09
2022-02-07,Office Supplies,CUST-0110,200.35
2023-02-14,Technology,CUST-0231,111.11
2023-08-22,Office Supplies,CUST-0406,281.56
2023-09-13,Technology,CUST-0282,342.38
2022-10-13,Technology,CUST-0294,157.07
2022-04-18,Furniture,CUST-0174,543.39
2022-07-19,Office Supplies,CUST-0039,256.9
2022-01-04,Technology,CUST-0077,376.64
2022-06-01,Furniture,CUST-0378,186.43
2022-11-06,Office Supplies,CUST-0401,607.54
2022-11-02,Furniture,CUST-0207,246.85
2022-09-29,Office Supplies,CUST-0269,276.32
